Event/Message Name,Enum,Logical Value,Literal Value
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1UeContextSetupRequest,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1UeContextSetupResponse,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1UeContextSetupResponse,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1UeContextSetupResponse,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1UeContextSetupResponse,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1UeContextSetupResponse,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1WriteReplaceWarningRequest,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1WriteReplaceWarningRequest,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1WriteReplaceWarningRequest,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1WriteReplaceWarningRequest,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1WriteReplaceWarningRequest,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpF1WriteReplaceWarningResponse,MsgDirection,MSG_DIRECTION_NO_VALUE,0
CuCpF1WriteReplaceWarningResponse,MsgDirection,MSG_DIRECTION_SEND,1
CuCpF1WriteReplaceWarningResponse,MsgDirection,MSG_DIRECTION_RECEIVE,2
CuCpF1WriteReplaceWarningResponse,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
CuCpF1WriteReplaceWarningResponse,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
CuCpIncomingHandoverFailure,HandoverType,HANDOVER_TYPE_NO_VALUE,0
CuCpIncomingHandoverFailure,HandoverType,HANDOVER_TYPE_OTHER,1
CuCpIncomingHandoverFailure,HandoverType,HANDOVER_TYPE_INTRA_GNB_INTRA_DU,2
CuCpIncomingHandoverFailure,HandoverType,HANDOVER_TYPE_NG,3
CuCpIncomingHandoverFailure,HandoverType,HANDOVER_TYPE_XN,4
CuCpIncomingHandoverFailure,HandoverType,HANDOVER_TYPE_IRAT_FROM_EPS,5
CuCpIncomingHandoverFailure,HandoverType,HANDOVER_TYPE_INTRA_GNB_INTER_DU,6
CuCpIncomingHandoverFailure,HandoverType,HANDOVER_TYPE_NO_LICENSE,255
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_NO_VALUE,0
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_OTHER,1
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_LOADCONTROL_SIGNALINTENSITY,2
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_LOADCONTROL_MPLOAD,3
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_LOADCONTROL_UEADMISSION,4
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_LOADCONTROL_UECAPACITYLIMIT,5
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_CELL_BARRED,6
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_CONTEXT_ALLOCATION_FAILURE,7
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_CELL_INVALID,8
CuCpIncomingHandoverFailure,FailureCause,FAILURE_CAUSE_NO_LICENSE,255
CuCpIncomingHandoverFailure,PmBooleanType,PM_BOOLEAN_NO_VALUE,0
CuCpIncomingHandoverFailure,PmBooleanType,PM_BOOLEAN_FALSE,1
CuCpIncomingHandoverFailure,PmBooleanType,PM_BOOLEAN_TRUE,2
CuCpIncomingHandoverFailure,PmBooleanType,PM_BOOLEAN_NO_LICENSE,255
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_NO_VALUE,0
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_ENTERING_SEARCH_ZONE_P_CELL,1
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_LEAVING_SEARCH_ZONE_P_CELL,2
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_INTER_FREQ_CANDIDATE_P_CELL,3
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_CRITICAL_COVERAGE_P_CELL,4
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_BETTER_INTRA_FREQ_P_CELL,5
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_BETTER_INTRA_FREQ_S_CELL,6
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_ENTERING_COVERAGE_S_CELL,7
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_LEAVING_COVERAGE_S_CELL,8
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_CRITICAL_COVERAGE_EPS_FB,9
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_INTER_RAT_EUTRAN_CELL_EPS_FB,10
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_EUTRAN_CANDIDATE_P_CELL,11
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_ENTERING_COVERAGE_FR2,12
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_LOCATION_INITIATED,13
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_LOCATION_INITIATED_ON_DEMAND,14
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MLC_INTER_FREQ_CANDIDATE_P_CELL,15
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MLC_INTER_FREQ_CANDIDATE_S_CELL,16
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_BW_TRIGGERED_ISHO_EUTRAN_CANDIDATE_P_CELL,17
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MDT_M1_MEASUREMENT,18
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MDT_M6_MEASUREMENT,19
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_CELL_OFFLOAD_INTER_FREQ_CANDIDATE_P_CELL,20
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_CELL_OFFLOAD_EUTRAN_CANDIDATE_P_CELL,21
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_UE_COVERAGE_MEASUREMENT,22
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_TRAFFIC_OFFLOAD_TRIGGERED_ISHO_EUTRAN_CANDIDATE_P_CELL,23
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_ENTERING_COVERAGE_P_CELL_POWER_REDUCTION,24
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_LEAVING_COVERAGE_P_CELL_POWER_REDUCTION,25
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MLC_ENTERING_COVERAGE_S_CELL_UL,26
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MLC_LEAVING_COVERAGE_S_CELL_UL,27
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MLC_INTER_FREQ_CANDIDATE_S_CELL_UL,28
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_TRAFFIC_OFFLOAD_INTER_FREQ_CANDIDATE_P_CELL,29
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_TRAFFIC_OFFLOAD_EUTRAN_CANDIDATE_P_CELL,30
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MLC_ENTERING_COVERAGE_P_CELL_POWER_REDUCTION,31
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MLC_P_CELL_COVERAGE_POWER_REDUCTION,32
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_IRAT_TRAFFIC_STEERING_EUTRAN_CANDIDATE_P_CELL,33
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_PERIODIC_UE_MEASUREMENT,34
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_NO_DRB_CRITICAL_COVERAGE_P_CELL,35
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_NO_DRB_BETTER_INTRA_FREQ_P_CELL,36
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_NO_DRB_PERIODIC_LOCATION_CONTROL,37
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_UE_COVERAGE_MEASUREMENT_NR,38
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_UE_COVERAGE_MEASUREMENT_EUTRAN,39
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_MLC_CURRENT_P_CELL_UPLINK_COVERAGE,40
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_BETTER_INTRA_FREQ_LTM_CANDIDATE_P_CELL,41
CuCpMeasurementConfigurationSa,MeasurementName,MEASUREMENT_NAME_NO_LICENSE,255
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_NO_VALUE,0
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_EVENT_A1,1
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_EVENT_A2,2
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_EVENT_A3,3
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_EVENT_A4,4
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_EVENT_A5,5
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_EVENT_A6,6
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_EVENT_B1,7
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_EVENT_B2,8
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_PERIODICAL,9
CuCpMeasurementConfigurationSa,ReportConfigType,REPORT_CONFIG_TYPE_NO_LICENSE,255
CuCpMeasurementConfigurationSa,TriggerQuantity,TRIGGER_QUANTITY_NO_VALUE,0
CuCpMeasurementConfigurationSa,TriggerQuantity,TRIGGER_QUANTITY_NOT_APPLICABLE,1
CuCpMeasurementConfigurationSa,TriggerQuantity,TRIGGER_QUANTITY_DL_RSRP,2
CuCpMeasurementConfigurationSa,TriggerQuantity,TRIGGER_QUANTITY_DL_RSRQ,3
CuCpMeasurementConfigurationSa,TriggerQuantity,TRIGGER_QUANTITY_DL_SINR,4
CuCpMeasurementConfigurationSa,TriggerQuantity,TRIGGER_QUANTITY_UL_SINR,5
CuCpMeasurementConfigurationSa,TriggerQuantity,TRIGGER_QUANTITY_NO_LICENSE,255
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_NO_VALUE,0
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_A1,1
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_A2,2
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_A3,3
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_A4,4
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_A5,5
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_A6,6
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_PERIODICAL,7
CuCpMeasurementReportEndcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_NO_LICENSE,255
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_NO_VALUE,0
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_ENTERING_SEARCH_ZONE_PS_CELL,1
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_LEAVING_SEARCH_ZONE_PS_CELL,2
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_INTER_FREQ_CANDIDATE_PS_CELL,3
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_CRITICAL_COVERAGE_PS_CELL,4
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_BETTER_INTRA_FREQ_PS_CELL,5
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_BETTER_INTRA_FREQ_S_CELL,6
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_ENTERING_COVERAGE_S_CELL,7
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_LEAVING_COVERAGE_S_CELL,8
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_INTER_FREQ_HIGH_PRIO_PS_CELL,9
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_MDT_M1_MEASUREMENT,10
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_MDT_M6_MEASUREMENT,11
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_PERIODIC_UE_MEASUREMENT,12
CuCpMeasurementReportEndcEval,MeasurementName,MEASUREMENT_NAME_NO_LICENSE,255
CuCpMeasurementReportEndcEval,Action,ACTION_NO_VALUE,0
CuCpMeasurementReportEndcEval,Action,ACTION_NO_ACTION,1
CuCpMeasurementReportEndcEval,Action,ACTION_INITIATE_SN_RELEASE,2
CuCpMeasurementReportEndcEval,Action,ACTION_MEASUREMENT_RECONFIGURATION,3
CuCpMeasurementReportEndcEval,Action,ACTION_WAIT_FOR_HIGH_PRIO_REPORT,4
CuCpMeasurementReportEndcEval,Action,ACTION_INITIATE_PS_CELL_CHANGE,5
CuCpMeasurementReportEndcEval,Action,ACTION_INITIATE_S_CELL_CHANGE,6
CuCpMeasurementReportEndcEval,Action,ACTION_INITIATE_S_CELL_ACTIVATION,7
CuCpMeasurementReportEndcEval,Action,ACTION_INITIATE_S_CELL_DEACTIVATION,8
CuCpMeasurementReportEndcEval,Action,ACTION_INITIATE_S_CELL_DECONFIGURATION,9
CuCpMeasurementReportEndcEval,Action,ACTION_NO_LICENSE,255
CuCpMeasurementReportEndcEval,TriggerQuantity,TRIGGER_QUANTITY_NO_VALUE,0
CuCpMeasurementReportEndcEval,TriggerQuantity,TRIGGER_QUANTITY_NOT_APPLICABLE,1
CuCpMeasurementReportEndcEval,TriggerQuantity,TRIGGER_QUANTITY_DL_RSRP,2
CuCpMeasurementReportEndcEval,TriggerQuantity,TRIGGER_QUANTITY_DL_RSRQ,3
CuCpMeasurementReportEndcEval,TriggerQuantity,TRIGGER_QUANTITY_DL_SINR,4
CuCpMeasurementReportEndcEval,TriggerQuantity,TRIGGER_QUANTITY_UL_SINR,5
CuCpMeasurementReportEndcEval,TriggerQuantity,TRIGGER_QUANTITY_NO_LICENSE,255
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_NO_VALUE,0
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_NOT_APPLICABLE,1
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_NOT_PERFORMED,2
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_DL_RSRP_PASSED,3
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_DL_RSRP_FAILED,4
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_DL_RSRQ_PASSED,5
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_DL_RSRQ_FAILED,6
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_DL_SINR_PASSED,7
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_DL_SINR_FAILED,8
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_DL_RSRP_AND_RSRQ_PASSED,9
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_DL_RSRP_AND_RSRQ_FAILED,10
CuCpMeasurementReportEndcEval,AdditionalEvaluation,ADDITIONAL_EVALUATION_NO_LICENSE,255
CuCpMeasurementReportNrdcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_NO_VALUE,0
CuCpMeasurementReportNrdcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_A3,1
CuCpMeasurementReportNrdcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_A2,2
CuCpMeasurementReportNrdcEval,EventMeasurementReport,EVENT_MEASUREMENT_REPORT_NO_LICENSE,255
CuCpMeasurementReportNrdcEval,MeasurementName,MEASUREMENT_NAME_NO_VALUE,0
CuCpMeasurementReportNrdcEval,MeasurementName,MEASUREMENT_NAME_BETTER_INTRA_FREQ_P_CELL,1
CuCpMeasurementReportNrdcEval,MeasurementName,MEASUREMENT_NAME_BETTER_INTRA_FREQ_PS_CELL,2
CuCpMeasurementReportNrdcEval,MeasurementName,MEASUREMENT_NAME_CRITICAL_COVERAGE_PS_CELL,3
CuCpMeasurementReportNrdcEval,MeasurementName,MEASUREMENT_NAME_NO_LICENSE,255
CuCpMeasurementReportNrdcEval,Action,ACTION_NO_VALUE,0
