pmEvent Name,Event Parameter Name,'UNAVAILABLE' possible (Y/N),Pico Support (Y/N),Deprecated since
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_CONF_VOLTE_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_1,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_2,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_3,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_4,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_5,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_6,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_7,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_8,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_9,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_10,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_11,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_NONCA_PF3_ASSIGNED_12,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_DL_NACK_BPSK,N,N,17.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_DL_ACK_BPSK,N,N,17.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_IENB_UL_COMP_MEAS_PUSCH_0,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_IENB_UL_COMP_MEAS_PUSCH_1,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_IENB_UL_COMP_MEAS_PUSCH_2,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_IENB_UL_COMP_MEAS_PUSCH_3,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_IENB_UL_COMP_MEAS_PUSCH_4,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_IENB_UL_COMP_MEAS_PUSCH_5,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_IENB_UL_COMP_MEAS_PUSCH_6,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_IENB_UL_COMP_MEAS_PUSCH_7,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_0,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_1,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_2,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_3,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_4,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_5,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_6,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_7,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_8,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_9,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_10,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_11,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_12,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_13,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_14,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_DL_15,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_USERS_PER_PRB_DL,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_0,N,N,21.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_1,N,N,21.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_2,N,N,21.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_3,N,N,21.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_4,N,N,21.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_5,N,N,21.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_6,N,N,21.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_7,N,N,21.Q2
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_UL_GRANT_SHORTSPS,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_CELL_UL_GRANT_SHORTSPS_DET_PUSCH,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_0,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_1,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_2,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_3,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_4,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_5,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_6,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_7,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_8,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_9,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_10,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_11,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_12,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_13,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_14,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PRBS_PER_MIMO_LAYERS_UL_15,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_0,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_1,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_2,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_3,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_4,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_5,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_6,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_7,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_8,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_9,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_10,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_11,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_12,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_13,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_14,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_15,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_16,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_17,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_18,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_19,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_20,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_21,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_UE_DISTR_22,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_0,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_1,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_2,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_3,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_4,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_5,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_6,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_7,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_8,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_9,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_10,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_11,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_12,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_13,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_14,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_15,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_16,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_17,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_18,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_19,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_20,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_21,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_UE_DISTR_22,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_0,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_1,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_2,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_3,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_4,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_5,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_6,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_7,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_8,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_9,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_10,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_11,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_12,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_13,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_14,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_15,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_16,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_17,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_18,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_19,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_20,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_21,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_VERTI_DIREC_TRAFF_DISTR_22,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_0,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_1,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_2,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_3,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_4,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_5,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_6,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_7,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_8,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_9,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_10,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_11,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_12,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_13,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_14,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_15,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_16,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_17,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_18,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_19,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_20,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_21,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_HORIZ_DIREC_TRAFF_DISTR_22,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_0,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_1,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_2,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_3,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_4,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_5,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_6,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_7,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_8,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_DELTA_SINR_ERAN_UL_COMP_MEAS_PUSCH_DISTR_9,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_MAC_DTX_UL_256QAM,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_UL_FAIL_256QAM,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_UL_SUCC_256QAM,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_MAC_DTX_UL_SKIPULPRESCHD,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_MAC_DTX_UL_SKIPULDYN,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_IUA_UL_FAIL_QPSK,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_SCELL_HARQ_IUA_UL_FAIL_16QAM,Y,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_MAC_DTX_UL_SKIPULPRESCHD_VOLTE,Y,N,20.Q4
INTERNAL_PER_CELL_TRAFFIC_REPORT,EVENT_PARAM_PER_SCELL_MAC_DTX_UL_SKIPULDYN_VOLTE,Y,N,20.Q4
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_CONF_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_CONF_MC_PTT_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_CONF_NON_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_CONF_NON_MC_PTT_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_TX_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_TX_MC_PTT_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_TX_NON_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_TX_NON_MC_PTT_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_UNKNOWN_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_DL_ASSIGNMENT_UNKNOWN_NON_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_CONF_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_CONF_MC_PTT_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_CONF_NON_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_CONF_NON_MC_PTT_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_TX_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_TX_MC_PTT_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_TX_MC_PTT_NOACK,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_TX_NON_MC_PTT,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_TX_NON_MC_PTT_NDO,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_UL_GRANT_TX_NON_MC_PTT_NOACK,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_PUSCH_SCHED_ACTIVITY,N,N,
INTERNAL_PER_CELL_TRAFFIC_REPORT2,EVENT_PARAM_PER_CELL_MACVOL_UL,N,N,
